country,date,inflation,unemployment
PT,2021-07-01,1.1,6.8
PT,2021-07-01,1.1,6.8
PT,2021-08-01,1.3,6.4
PT,2021-08-01,1.3,6.6
PT,2021-08-01,1.3,6.6
PT,2021-09-01,1.3,6.6
PT,2021-09-01,1.3,6.6
PT,2021-09-01,1.3,6.5
PT,2021-10-01,1.8,6.5
PT,2021-10-01,1.8,6.4
PT,2021-10-01,1.8,6.4
PT,2021-11-01,2.6,6.4
PT,2021-11-01,2.6,6.3
PT,2021-11-01,2.6,6.2
PT,2021-12-01,2.8,6.2
PT,2021-12-01,2.8,6.0
PT,2021-12-01,2.8,6.0
PT,2022-01-01,3.4,6.2
PT,2022-01-01,3.4,5.9
PT,2022-01-01,3.4,5.8
PT,2022-02-01,4.4,6.1
PT,2022-02-01,4.4,5.7
PT,2022-02-01,4.4,5.8
PT,2022-03-01,5.5,6.1
PT,2022-03-01,5.5,5.9
PT,2022-03-01,5.5,5.9
PT,2022-04-01,7.4,6.1
PT,2022-04-01,7.4,6.1
PT,2022-04-01,7.4,6.1
PT,2022-05-01,8.1,6.0
PT,2022-05-01,8.1,6.3
PT,2022-05-01,8.1,6.2
PT,2022-06-01,9.0,5.8
PT,2022-06-01,9.0,6.2
PT,2022-06-01,9.0,6.2
PT,2022-07-01,9.4,5.8
PT,2022-07-01,9.4,6.2
PT,2022-07-01,9.4,6.2
PT,2022-08-01,9.3,5.9
PT,2022-08-01,9.3,6.2
PT,2022-08-01,9.3,6.2
PT,2022-09-01,9.8,6.2
PT,2022-09-01,9.8,6.2
PT,2022-09-01,9.8,6.2
PT,2022-10-01,10.6,6.2
PT,2022-10-01,10.6,6.1
PT,2022-10-01,10.6,6.3
PT,2022-11-01,10.2,6.7
PT,2022-11-01,10.2,6.6
PT,2022-11-01,10.2,6.5
PT,2022-12-01,9.8,7.0
PT,2022-12-01,9.8,6.8
PT,2022-12-01,9.8,6.8
PT,2023-01-01,8.6,7.3
PT,2023-01-01,8.6,7.0
PT,2023-01-01,8.6,6.9
PT,2023-02-01,8.6,7.2
PT,2023-02-01,8.6,6.9
PT,2023-02-01,8.6,6.9
PT,2023-03-01,8.0,7.0
PT,2023-03-01,8.0,6.8
PT,2023-03-01,8.0,6.8
PT,2023-04-01,6.9,6.6
PT,2023-04-01,6.9,6.6
PT,2023-04-01,6.9,6.6
PT,2023-05-01,5.4,6.2
PT,2023-05-01,5.4,6.5
PT,2023-05-01,5.4,6.5
PT,2023-06-01,4.7,5.9
PT,2023-06-01,4.7,6.4
PT,2023-06-01,4.7,6.4
PT,2023-07-01,4.3,6.0
PT,2023-07-01,4.3,6.4
PT,2023-07-01,4.3,6.4
PT,2023-08-01,5.3,6.1
PT,2023-08-01,5.3,6.4
PT,2023-08-01,5.3,6.4
PT,2023-09-01,4.8,6.5
PT,2023-09-01,4.8,6.6
PT,2023-09-01,4.8,6.5
PT,2023-10-01,3.2,6.7
PT,2023-10-01,3.2,6.6
PT,2023-10-01,3.2,6.6
PT,2023-11-01,2.2,6.6
PT,2023-11-01,2.2,6.5
PT,2023-11-01,2.2,6.5
PT,2023-12-01,1.9,6.7
PT,2023-12-01,1.9,6.4
PT,2023-12-01,1.9,6.4
PT,2024-01-01,2.5,6.8
PT,2024-01-01,2.5,6.4
PT,2024-01-01,2.5,6.4
PT,2024-02-01,2.3,6.8
PT,2024-02-01,2.3,6.5
PT,2024-02-01,2.3,6.5
PT,2024-03-01,2.6,6.6
PT,2024-03-01,2.6,6.4
PT,2024-03-01,2.6,6.4
PT,2024-04-01,2.3,6.4
PT,2024-04-01,2.3,6.4
PT,2024-04-01,2.3,6.4
PT,2024-05-01,3.8,6.1
PT,2024-05-01,3.8,6.5
PT,2024-05-01,3.8,6.4
PT,2024-06-01,3.1,6.1
PT,2024-06-01,3.1,6.5
PT,2024-06-01,3.1,6.5
PT,2024-07-01,2.7,6.1
PT,2024-07-01,2.7,6.5
PT,2024-07-01,2.7,6.5
PT,2024-08-01,1.8,6.1
PT,2024-08-01,1.8,6.3
PT,2024-08-01,1.8,6.4
PT,2024-09-01,2.6,6.5
PT,2024-09-01,2.6,6.5
PT,2024-09-01,2.6,6.5
PT,2024-10-01,2.6,6.7
PT,2024-10-01,2.6,6.6
PT,2024-10-01,2.6,6.5
PT,2024-11-01,2.7,6.7
PT,2024-11-01,2.7,6.6
PT,2024-11-01,2.7,6.5
PT,2024-12-01,3.1,6.6
PT,2024-12-01,3.1,6.4
PT,2024-12-01,3.1,6.4
PT,2025-01-01,2.7,6.7
PT,2025-01-01,2.7,6.3
PT,2025-01-01,2.7,6.3
PT,2025-02-01,2.5,6.6
PT,2025-02-01,2.5,6.3
PT,2025-02-01,2.5,6.3
PT,2025-03-01,1.9,6.5
PT,2025-03-01,1.9,6.3
PT,2025-03-01,1.9,6.3
PT,2025-04-01,2.1,6.2
PT,2025-04-01,2.1,6.2
PT,2025-04-01,2.1,6.3
PT,2025-05-01,1.7,5.9
PT,2025-05-01,1.7,6.2
PT,2025-05-01,1.7,6.2
PT,2025-06-01,2.1,5.7
PT,2025-06-01,2.1,6.1
PT,2025-06-01,2.1,6.1
PT,2025-07-01,2.5,5.6
PT,2025-07-01,2.5,5.9
PT,2025-07-01,2.5,6.0
PT,2025-08-01,2.5,5.8
PT,2025-08-01,2.5,6.0
PT,2025-08-01,2.5,6.0
PT,2025-09-01,1.9,6.0
PT,2025-09-01,1.9,6.0
PT,2025-09-01,1.9,6.0
PT,2025-10-01,2.0,5.9
PT,2025-10-01,2.0,5.8
PT,2025-10-01,2.0,5.8
PT,2025-11-01,2.1,5.8
PT,2025-11-01,2.1,5.7
PT,2025-11-01,2.1,5.7
PT,2025-12-01,2.4,5.8
PT,2025-12-01,2.4,5.6
PT,2025-12-01,2.4,5.6
