country,date,unemployment
FR,2013-11,10.2
NL,2013-11,8.4
PT,2013-11,16.0
AT,2013-12,5.6
BE,2013-12,8.7
DE,2013-12,4.6
ES,2013-12,25.4
FR,2013-12,10.5
IT,2013-12,12.3
NL,2013-12,8.2
PT,2013-12,16.0
AT,2013-12,5.9
BE,2013-12,8.7
DE,2013-12,4.8
ES,2013-12,25.5
FR,2013-12,10.2
IT,2013-12,12.6
NL,2013-12,8.5
PT,2013-12,15.7
AT,2013-12,5.8
BE,2013-12,8.7
DE,2013-12,4.8
ES,2013-12,25.6
FR,2013-12,10.2
NL,2013-12,8.5
PT,2013-12,15.7
AT,2014-01,6.9
BE,2014-01,9.0
DE,2014-01,5.2
ES,2014-01,26.0
FR,2014-01,10.8
IT,2014-01,14.0
NL,2014-01,8.9
PT,2014-01,15.9
AT,2014-01,6.3
BE,2014-01,8.8
DE,2014-01,4.8
ES,2014-01,25.5
FR,2014-01,10.2
IT,2014-01,13.0
NL,2014-01,8.6
PT,2014-01,15.5
AT,2014-01,5.8
BE,2014-01,8.8
DE,2014-01,4.8
ES,2014-01,25.5
FR,2014-01,10.3
NL,2014-01,8.6
PT,2014-01,15.5
AT,2014-02,6.7
BE,2014-02,8.8
DE,2014-02,5.1
ES,2014-02,26.0
FR,2014-02,10.7
IT,2014-02,14.0
NL,2014-02,9.0
PT,2014-02,15.9
AT,2014-02,5.8
BE,2014-02,8.7
DE,2014-02,4.8
ES,2014-02,25.3
FR,2014-02,10.2
IT,2014-02,12.9
NL,2014-02,8.7
PT,2014-02,15.5
AT,2014-02,5.9
BE,2014-02,8.7
DE,2014-02,4.8
ES,2014-02,25.3
FR,2014-02,10.3
NL,2014-02,8.7
PT,2014-02,15.4
AT,2014-03,7.0
BE,2014-03,8.7
DE,2014-03,5.1
ES,2014-03,25.8
FR,2014-03,10.3
IT,2014-03,13.2
NL,2014-03,8.9
PT,2014-03,15.6
AT,2014-03,6.2
BE,2014-03,8.7
DE,2014-03,4.8
ES,2014-03,25.1
FR,2014-03,10.2
IT,2014-03,12.8
NL,2014-03,8.7
PT,2014-03,15.3
AT,2014-03,5.8
BE,2014-03,8.7
DE,2014-03,4.8
ES,2014-03,25.1
FR,2014-03,10.3
NL,2014-03,8.7
PT,2014-03,15.4
AT,2014-04,5.5
BE,2014-04,8.5
DE,2014-04,4.8
ES,2014-04,25.1
FR,2014-04,10.0
IT,2014-04,12.9
NL,2014-04,8.8
PT,2014-04,15.2
AT,2014-04,5.5
BE,2014-04,8.6
DE,2014-04,4.8
ES,2014-04,24.8
FR,2014-04,10.1
IT,2014-04,12.8
NL,2014-04,8.6
PT,2014-04,15.2
AT,2014-04,5.8
BE,2014-04,8.6
DE,2014-04,4.8
ES,2014-04,24.9
FR,2014-04,10.2
NL,2014-04,8.6
PT,2014-04,15.2
AT,2014-05,5.4
BE,2014-05,8.2
DE,2014-05,4.5
ES,2014-05,24.5
FR,2014-05,9.9
IT,2014-05,12.8
NL,2014-05,8.5
PT,2014-05,14.7
AT,2014-05,5.9
BE,2014-05,8.6
DE,2014-05,4.7
ES,2014-05,24.6
FR,2014-05,10.1
IT,2014-05,12.7
NL,2014-05,8.5
PT,2014-05,15.0
AT,2014-05,5.9
BE,2014-05,8.5
DE,2014-05,4.7
ES,2014-05,24.6
FR,2014-05,10.1
NL,2014-05,8.5
PT,2014-05,15.0
AT,2014-06,6.1
BE,2014-06,8.1
DE,2014-06,4.6
ES,2014-06,23.8
FR,2014-06,9.6
IT,2014-06,11.3
NL,2014-06,8.1
PT,2014-06,14.4
AT,2014-06,6.2
BE,2014-06,8.5
DE,2014-06,4.7
ES,2014-06,24.4
FR,2014-06,10.2
IT,2014-06,12.2
NL,2014-06,8.3
PT,2014-06,14.9
AT,2014-06,6.0
BE,2014-06,8.5
DE,2014-06,4.7
ES,2014-06,24.4
FR,2014-06,10.2
NL,2014-06,8.3
PT,2014-06,14.9
AT,2014-07,5.8
BE,2014-07,8.8
DE,2014-07,4.4
ES,2014-07,23.7
FR,2014-07,9.5
IT,2014-07,11.9
NL,2014-07,8.0
PT,2014-07,14.2
AT,2014-07,6.2
BE,2014-07,8.6
DE,2014-07,4.7
ES,2014-07,24.3
FR,2014-07,10.2
IT,2014-07,12.9
NL,2014-07,8.2
PT,2014-07,14.7
AT,2014-07,6.1
BE,2014-07,8.6
DE,2014-07,4.7
ES,2014-07,24.3
FR,2014-07,10.2
NL,2014-07,8.2
PT,2014-07,14.6
AT,2014-08,5.4
BE,2014-08,8.9
DE,2014-08,4.7
ES,2014-08,23.6
FR,2014-08,10.0
IT,2014-08,11.0
NL,2014-08,7.7
PT,2014-08,13.8
AT,2014-08,5.9
BE,2014-08,8.6
DE,2014-08,4.7
ES,2014-08,24.1
FR,2014-08,10.2
IT,2014-08,12.5
NL,2014-08,8.1
PT,2014-08,14.0
AT,2014-08,6.1
BE,2014-08,8.7
DE,2014-08,4.7
ES,2014-08,24.1
FR,2014-08,10.2
NL,2014-08,8.1
PT,2014-08,14.1
AT,2014-09,5.9
BE,2014-09,8.8
DE,2014-09,4.6
ES,2014-09,23.7
FR,2014-09,10.1
IT,2014-09,12.7
NL,2014-09,8.1
PT,2014-09,13.7
AT,2014-09,6.1
BE,2014-09,8.7
DE,2014-09,4.7
ES,2014-09,24.0
FR,2014-09,10.4
IT,2014-09,12.9
NL,2014-09,8.0
PT,2014-09,13.8
AT,2014-09,6.1
BE,2014-09,8.7
DE,2014-09,4.7
ES,2014-09,24.0
FR,2014-09,10.3
NL,2014-09,8.0
PT,2014-09,13.9
AT,2014-10,5.7
BE,2014-10,8.7
DE,2014-10,4.5
ES,2014-10,23.9
FR,2014-10,10.5
IT,2014-10,13.6
NL,2014-10,8.1
PT,2014-10,14.1
AT,2014-10,6.0
BE,2014-10,8.7
DE,2014-10,4.7
ES,2014-10,23.9
FR,2014-10,10.4
IT,2014-10,13.0
NL,2014-10,8.1
PT,2014-10,14.0
AT,2014-10,6.1
BE,2014-10,8.7
DE,2014-10,4.7
ES,2014-10,23.9
FR,2014-10,10.4
NL,2014-10,8.1
PT,2014-10,13.9
AT,2014-11,6.0
BE,2014-11,8.6
DE,2014-11,4.7
ES,2014-11,23.8
FR,2014-11,11.0
IT,2014-11,14.4
NL,2014-11,8.1
PT,2014-11,14.0
AT,2014-11,6.2
BE,2014-11,8.7
DE,2014-11,4.6
ES,2014-11,23.8
FR,2014-11,10.5
IT,2014-11,13.3
NL,2014-11,8.1
PT,2014-11,13.9
AT,2014-11,6.1
BE,2014-11,8.7
DE,2014-11,4.6
ES,2014-11,23.8
FR,2014-11,10.5
NL,2014-11,8.1
PT,2014-11,14.0
AT,2014-12,6.0
BE,2014-12,8.7
DE,2014-12,4.3
ES,2014-12,23.5
FR,2014-12,10.8
IT,2014-12,12.1
NL,2014-12,8.0
PT,2014-12,14.3
AT,2014-12,6.1
BE,2014-12,8.7
DE,2014-12,4.6
ES,2014-12,23.6
FR,2014-12,10.5
IT,2014-12,12.4
NL,2014-12,8.2
PT,2014-12,14.0
AT,2014-12,6.1
BE,2014-12,8.7
DE,2014-12,4.6
ES,2014-12,23.6
FR,2014-12,10.5
NL,2014-12,8.2
PT,2014-12,14.0
AT,2015-01,6.5
BE,2015-01,8.9
DE,2015-01,4.6
ES,2015-01,23.9
FR,2015-01,11.0
IT,2015-01,12.9
NL,2015-01,8.6
PT,2015-01,14.5
AT,2015-01,5.9
BE,2015-01,8.8
DE,2015-01,4.5
ES,2015-01,23.4
FR,2015-01,10.4
IT,2015-01,12.4
NL,2015-01,8.3
PT,2015-01,14.0
AT,2015-01,6.1
BE,2015-01,8.8
DE,2015-01,4.5
ES,2015-01,23.4
FR,2015-01,10.4
NL,2015-01,8.3
PT,2015-01,14.0
AT,2015-02,6.9
BE,2015-02,8.9
DE,2015-02,5.0
ES,2015-02,23.9
FR,2015-02,10.8
IT,2015-02,13.2
NL,2015-02,8.4
PT,2015-02,14.3
AT,2015-02,5.9
BE,2015-02,8.8
DE,2015-02,4.5
ES,2015-02,23.2
FR,2015-02,10.3
IT,2015-02,12.4
NL,2015-02,8.1
PT,2015-02,13.9
AT,2015-02,6.1
BE,2015-02,8.8
DE,2015-02,4.5
ES,2015-02,23.1
FR,2015-02,10.4
NL,2015-02,8.1
PT,2015-02,13.8
AT,2015-03,6.9
BE,2015-03,8.9
DE,2015-03,4.5
ES,2015-03,23.6
FR,2015-03,10.5
IT,2015-03,13.3
NL,2015-03,8.4
PT,2015-03,13.8
AT,2015-03,6.2
BE,2015-03,8.9
DE,2015-03,4.5
ES,2015-03,22.9
FR,2015-03,10.4
IT,2015-03,12.6
NL,2015-03,8.1
PT,2015-03,13.6
AT,2015-03,6.1
BE,2015-03,8.9
DE,2015-03,4.5
ES,2015-03,22.9
FR,2015-03,10.4
NL,2015-03,8.1
PT,2015-03,13.6
AT,2015-04,6.2
BE,2015-04,8.7
DE,2015-04,4.6
ES,2015-04,23.0
FR,2015-04,10.3
IT,2015-04,12.2
NL,2015-04,8.2
PT,2015-04,13.2
AT,2015-04,6.2
BE,2015-04,8.8
DE,2015-04,4.4
ES,2015-04,22.7
FR,2015-04,10.4
IT,2015-04,12.2
NL,2015-04,8.1
PT,2015-04,13.2
AT,2015-04,6.2
BE,2015-04,8.8
DE,2015-04,4.4
ES,2015-04,22.7
FR,2015-04,10.4
NL,2015-04,8.1
PT,2015-04,13.2
AT,2015-05,6.1
BE,2015-05,8.4
DE,2015-05,4.3
ES,2015-05,22.4
FR,2015-05,10.2
IT,2015-05,12.4
NL,2015-05,8.0
PT,2015-05,12.5
AT,2015-05,6.4
BE,2015-05,8.7
DE,2015-05,4.4
ES,2015-05,22.5
FR,2015-05,10.5
IT,2015-05,12.4
NL,2015-05,8.0
PT,2015-05,12.8
AT,2015-05,6.2
BE,2015-05,8.7
DE,2015-05,4.4
ES,2015-05,22.5
FR,2015-05,10.5
NL,2015-05,8.0
PT,2015-05,12.9
AT,2015-06,5.8
BE,2015-06,8.2
DE,2015-06,4.3
ES,2015-06,21.8
FR,2015-06,9.8
IT,2015-06,12.1
NL,2015-06,7.7
PT,2015-06,12.2
AT,2015-06,6.2
BE,2015-06,8.5
DE,2015-06,4.4
ES,2015-06,22.3
FR,2015-06,10.4
IT,2015-06,12.4
NL,2015-06,7.9
PT,2015-06,12.7
AT,2015-06,6.1
BE,2015-06,8.5
DE,2015-06,4.4
ES,2015-06,22.2
FR,2015-06,10.4
NL,2015-06,7.9
PT,2015-06,12.7
AT,2015-07,5.7
BE,2015-07,8.4
DE,2015-07,4.3
ES,2015-07,21.3
FR,2015-07,9.7
IT,2015-07,10.7
NL,2015-07,7.5
PT,2015-07,12.1
AT,2015-07,6.0
BE,2015-07,8.2
DE,2015-07,4.3
ES,2015-07,21.9
FR,2015-07,10.3
IT,2015-07,11.7
NL,2015-07,7.7
PT,2015-07,12.6
AT,2015-07,6.1
BE,2015-07,8.3
DE,2015-07,4.3
ES,2015-07,21.9
FR,2015-07,10.3
NL,2015-07,7.7
PT,2015-07,12.6
AT,2015-08,5.6
BE,2015-08,8.4
DE,2015-08,4.1
ES,2015-08,21.2
FR,2015-08,10.3
IT,2015-08,9.9
NL,2015-08,7.3
PT,2015-08,12.4
AT,2015-08,5.9
BE,2015-08,8.2
DE,2015-08,4.3
ES,2015-08,21.6
FR,2015-08,10.3
IT,2015-08,11.6
NL,2015-08,7.7
PT,2015-08,12.6
AT,2015-08,6.1
BE,2015-08,8.2
DE,2015-08,4.3
ES,2015-08,21.6
FR,2015-08,10.3
NL,2015-08,7.7
PT,2015-08,12.6
AT,2015-09,5.9
BE,2015-09,8.5
DE,2015-09,4.0
ES,2015-09,21.1
FR,2015-09,10.0
IT,2015-09,11.3
NL,2015-09,7.8
PT,2015-09,12.7
AT,2015-09,6.2
BE,2015-09,8.4
DE,2015-09,4.3
ES,2015-09,21.4
FR,2015-09,10.3
IT,2015-09,11.6
NL,2015-09,7.8
PT,2015-09,12.7
AT,2015-09,6.1
BE,2015-09,8.4
DE,2015-09,4.3
ES,2015-09,21.4
FR,2015-09,10.3
NL,2015-09,7.8
PT,2015-09,12.7
AT,2015-10,5.5
BE,2015-10,8.8
DE,2015-10,4.1
ES,2015-10,21.2
FR,2015-10,10.4
IT,2015-10,12.1
NL,2015-10,7.9
PT,2015-10,12.8
AT,2015-10,6.0
BE,2015-10,8.8
DE,2015-10,4.2
ES,2015-10,21.2
FR,2015-10,10.3
IT,2015-10,11.8
NL,2015-10,7.9
PT,2015-10,12.7
AT,2015-10,6.2
BE,2015-10,8.8
DE,2015-10,4.2
ES,2015-10,21.2
FR,2015-10,10.3
NL,2015-10,7.9
PT,2015-10,12.6
AT,2015-11,6.6
BE,2015-11,8.9
DE,2015-11,4.3
ES,2015-11,20.9
FR,2015-11,10.7
IT,2015-11,12.2
NL,2015-11,7.6
PT,2015-11,12.6
AT,2015-11,6.6
BE,2015-11,8.9
DE,2015-11,4.2
ES,2015-11,20.9
FR,2015-11,10.3
IT,2015-11,11.5
NL,2015-11,7.7
PT,2015-11,12.5
AT,2015-11,6.3
BE,2015-11,9.0
DE,2015-11,4.2
ES,2015-11,21.0
FR,2015-11,10.3
NL,2015-11,7.7
PT,2015-11,12.5
AT,2015-12,6.1
BE,2015-12,8.8
DE,2015-12,4.2
ES,2015-12,20.6
FR,2015-12,10.6
IT,2015-12,11.7
NL,2015-12,7.3
PT,2015-12,12.7
AT,2015-12,6.3
BE,2015-12,8.8
DE,2015-12,4.2
ES,2015-12,20.8
FR,2015-12,10.2
IT,2015-12,11.7
NL,2015-12,7.6
PT,2015-12,12.4
AT,2015-12,6.3
BE,2015-12,8.8
DE,2015-12,4.2
ES,2015-12,20.8
FR,2015-12,10.2
NL,2015-12,7.6
PT,2015-12,12.4
AT,2016-01,7.3
BE,2016-01,8.6
DE,2016-01,4.1
ES,2016-01,21.0
FR,2016-01,10.9
IT,2016-01,12.1
NL,2016-01,7.8
PT,2016-01,12.7
AT,2016-01,6.7
BE,2016-01,8.4
DE,2016-01,4.1
ES,2016-01,20.5
FR,2016-01,10.3
IT,2016-01,11.6
NL,2016-01,7.4
PT,2016-01,12.3
AT,2016-01,6.4
BE,2016-01,8.4
DE,2016-01,4.1
ES,2016-01,20.6
FR,2016-01,10.3
NL,2016-01,7.4
PT,2016-01,12.4
AT,2016-02,7.6
BE,2016-02,8.3
DE,2016-02,4.4
ES,2016-02,21.1
FR,2016-02,10.8
IT,2016-02,12.3
NL,2016-02,7.8
PT,2016-02,12.9
AT,2016-02,6.3
BE,2016-02,8.2
DE,2016-02,4.1
ES,2016-02,20.4
FR,2016-02,10.4
IT,2016-02,11.7
NL,2016-02,7.5
PT,2016-02,12.5
AT,2016-02,6.4
BE,2016-02,8.2
DE,2016-02,4.1
ES,2016-02,20.4
FR,2016-02,10.3
NL,2016-02,7.5
PT,2016-02,12.4
AT,2016-03,6.9
BE,2016-03,8.1
DE,2016-03,4.3
ES,2016-03,20.9
FR,2016-03,10.3
IT,2016-03,12.1
NL,2016-03,7.7
PT,2016-03,12.6
AT,2016-03,6.3
BE,2016-03,8.1
DE,2016-03,4.0
ES,2016-03,20.3
FR,2016-03,10.2
IT,2016-03,11.6
NL,2016-03,7.4
PT,2016-03,12.3
AT,2016-03,6.4
BE,2016-03,8.2
DE,2016-03,4.0
ES,2016-03,20.3
FR,2016-03,10.2
NL,2016-03,7.4
PT,2016-03,12.3
AT,2016-04,6.2
BE,2016-04,8.1
DE,2016-04,4.0
ES,2016-04,20.6
FR,2016-04,9.9
IT,2016-04,11.9
NL,2016-04,7.5
PT,2016-04,12.0
AT,2016-04,6.3
BE,2016-04,8.2
DE,2016-04,4.0
ES,2016-04,20.3
FR,2016-04,10.1
IT,2016-04,11.9
NL,2016-04,7.4
PT,2016-04,12.0
AT,2016-04,6.4
BE,2016-04,8.2
DE,2016-04,4.0
ES,2016-04,20.3
FR,2016-04,10.1
NL,2016-04,7.4
PT,2016-04,11.9
AT,2016-05,6.5
BE,2016-05,7.9
DE,2016-05,4.0
ES,2016-05,20.0
FR,2016-05,9.7
IT,2016-05,11.5
NL,2016-05,7.2
PT,2016-05,11.3
AT,2016-05,6.8
BE,2016-05,8.2
DE,2016-05,4.0
ES,2016-05,20.2
FR,2016-05,10.0
IT,2016-05,11.5
NL,2016-05,7.2
PT,2016-05,11.6
AT,2016-05,6.5
BE,2016-05,8.2
DE,2016-05,4.0
ES,2016-05,20.1
FR,2016-05,10.1
NL,2016-05,7.2
PT,2016-05,11.6
AT,2016-06,6.3
BE,2016-06,7.8
DE,2016-06,4.0
ES,2016-06,19.4
FR,2016-06,9.3
IT,2016-06,11.5
NL,2016-06,6.9
PT,2016-06,10.9
AT,2016-06,6.7
BE,2016-06,8.1
DE,2016-06,4.0
ES,2016-06,19.9
FR,2016-06,10.0
IT,2016-06,11.7
NL,2016-06,7.1
PT,2016-06,11.4
AT,2016-06,6.6
BE,2016-06,8.1
DE,2016-06,4.0
ES,2016-06,19.9
FR,2016-06,10.0
NL,2016-06,7.1
PT,2016-06,11.4
AT,2016-07,6.2
BE,2016-07,8.1
DE,2016-07,4.0
ES,2016-07,19.0
FR,2016-07,9.3
IT,2016-07,10.8
NL,2016-07,6.7
PT,2016-07,10.8
AT,2016-07,6.6
BE,2016-07,7.9
DE,2016-07,3.9
ES,2016-07,19.5
FR,2016-07,9.8
IT,2016-07,11.6
NL,2016-07,7.0
PT,2016-07,11.2
AT,2016-07,6.6
BE,2016-07,7.9
DE,2016-07,3.9
ES,2016-07,19.6
FR,2016-07,9.9
NL,2016-07,7.0
PT,2016-07,11.3
AT,2016-08,6.5
BE,2016-08,8.0
DE,2016-08,3.9
ES,2016-08,18.9
FR,2016-08,9.9
IT,2016-08,10.2
NL,2016-08,6.4
PT,2016-08,11.0
AT,2016-08,6.8
BE,2016-08,7.7
DE,2016-08,3.9
ES,2016-08,19.3
FR,2016-08,9.9
IT,2016-08,11.6
NL,2016-08,6.8
PT,2016-08,11.2
AT,2016-08,6.5
BE,2016-08,7.7
DE,2016-08,3.9
ES,2016-08,19.3
FR,2016-08,9.9
NL,2016-08,6.8
PT,2016-08,11.2
AT,2016-09,6.1
BE,2016-09,7.6
DE,2016-09,3.5
ES,2016-09,18.9
FR,2016-09,9.7
IT,2016-09,11.8
NL,2016-09,6.7
PT,2016-09,11.1
AT,2016-09,6.5
BE,2016-09,7.5
DE,2016-09,3.8
ES,2016-09,19.1
FR,2016-09,9.9
IT,2016-09,11.9
NL,2016-09,6.7
PT,2016-09,11.2
AT,2016-09,6.4
BE,2016-09,7.5
DE,2016-09,3.8
ES,2016-09,19.1
FR,2016-09,9.9
NL,2016-09,6.7
PT,2016-09,11.1
AT,2016-10,5.9
BE,2016-10,7.3
DE,2016-10,3.7
ES,2016-10,18.8
FR,2016-10,10.2
IT,2016-10,12.0
NL,2016-10,6.7
PT,2016-10,11.0
AT,2016-10,6.4
BE,2016-10,7.3
DE,2016-10,3.7
ES,2016-10,18.8
FR,2016-10,10.1
IT,2016-10,11.7
NL,2016-10,6.6
PT,2016-10,10.9
AT,2016-10,6.3
BE,2016-10,7.3
DE,2016-10,3.7
ES,2016-10,18.9
FR,2016-10,10.0
NL,2016-10,6.6
PT,2016-10,10.9
AT,2016-11,6.0
BE,2016-11,7.1
DE,2016-11,3.6
ES,2016-11,18.8
FR,2016-11,10.4
IT,2016-11,12.7
NL,2016-11,6.5
PT,2016-11,10.8
AT,2016-11,6.2
BE,2016-11,7.2
DE,2016-11,3.7
ES,2016-11,18.8
FR,2016-11,10.1
IT,2016-11,12.0
NL,2016-11,6.6
PT,2016-11,10.7
AT,2016-11,6.2
BE,2016-11,7.2
DE,2016-11,3.7
ES,2016-11,18.7
FR,2016-11,10.1
NL,2016-11,6.6
PT,2016-11,10.7
AT,2016-12,5.9
BE,2016-12,7.3
DE,2016-12,3.3
ES,2016-12,18.4
FR,2016-12,10.3
IT,2016-12,12.1
NL,2016-12,6.1
PT,2016-12,10.6
AT,2016-12,6.0
BE,2016-12,7.3
DE,2016-12,3.7
ES,2016-12,18.5
FR,2016-12,10.0
IT,2016-12,11.8
NL,2016-12,6.4
PT,2016-12,10.3
AT,2016-12,6.2
BE,2016-12,7.3
DE,2016-12,3.7
ES,2016-12,18.5
FR,2016-12,9.9
NL,2016-12,6.4
PT,2016-12,10.4
AT,2017-01,6.7
BE,2017-01,7.7
DE,2017-01,3.8
ES,2017-01,18.8
FR,2017-01,10.3
IT,2017-01,12.4
NL,2017-01,6.7
PT,2017-01,10.6
AT,2017-01,6.3
BE,2017-01,7.6
DE,2017-01,3.7
ES,2017-01,18.4
FR,2017-01,9.7
IT,2017-01,11.7
NL,2017-01,6.4
PT,2017-01,10.2
AT,2017-01,6.2
BE,2017-01,7.6
DE,2017-01,3.7
ES,2017-01,18.3
FR,2017-01,9.7
NL,2017-01,6.4
PT,2017-01,10.2
AT,2017-02,7.2
BE,2017-02,7.8
DE,2017-02,4.0
ES,2017-02,18.9
FR,2017-02,10.0
IT,2017-02,12.0
NL,2017-02,6.6
PT,2017-02,10.5
AT,2017-02,6.1
BE,2017-02,7.7
DE,2017-02,3.6
ES,2017-02,18.2
FR,2017-02,9.6
IT,2017-02,11.5
NL,2017-02,6.3
PT,2017-02,10.1
AT,2017-02,6.2
BE,2017-02,7.7
DE,2017-02,3.6
ES,2017-02,18.2
FR,2017-02,9.6
NL,2017-02,6.3
PT,2017-02,10.1
AT,2017-03,6.8
BE,2017-03,7.6
DE,2017-03,3.7
ES,2017-03,18.6
FR,2017-03,9.7
IT,2017-03,12.2
NL,2017-03,6.4
PT,2017-03,10.2
AT,2017-03,6.1
BE,2017-03,7.6
DE,2017-03,3.6
ES,2017-03,18.0
FR,2017-03,9.6
IT,2017-03,11.6
NL,2017-03,6.2
PT,2017-03,10.0
AT,2017-03,6.1
BE,2017-03,7.6
DE,2017-03,3.6
ES,2017-03,18.0
FR,2017-03,9.6
NL,2017-03,6.2
PT,2017-03,10.0
AT,2017-04,5.8
BE,2017-04,7.3
DE,2017-04,3.9
ES,2017-04,17.9
FR,2017-04,9.3
IT,2017-04,11.2
NL,2017-04,6.3
PT,2017-04,9.8
AT,2017-04,6.0
BE,2017-04,7.4
DE,2017-04,3.6
ES,2017-04,17.6
FR,2017-04,9.5
IT,2017-04,11.2
NL,2017-04,6.1
PT,2017-04,9.8
AT,2017-04,6.1
BE,2017-04,7.4
DE,2017-04,3.6
ES,2017-04,17.7
FR,2017-04,9.6
NL,2017-04,6.1
PT,2017-04,9.8
AT,2017-05,5.8
BE,2017-05,7.0
DE,2017-05,3.4
ES,2017-05,17.2
FR,2017-05,9.2
IT,2017-05,11.2
NL,2017-05,6.1
PT,2017-05,9.2
AT,2017-05,6.1
BE,2017-05,7.2
DE,2017-05,3.6
ES,2017-05,17.4
FR,2017-05,9.5
IT,2017-05,11.5
NL,2017-05,6.1
PT,2017-05,9.5
AT,2017-05,6.0
BE,2017-05,7.2
DE,2017-05,3.6
ES,2017-05,17.4
FR,2017-05,9.6
NL,2017-05,6.1
PT,2017-05,9.5
AT,2017-06,5.2
BE,2017-06,6.8
DE,2017-06,3.4
ES,2017-06,16.6
FR,2017-06,8.9
IT,2017-06,10.7
NL,2017-06,5.7
PT,2017-06,9.0
AT,2017-06,5.6
BE,2017-06,7.2
DE,2017-06,3.5
ES,2017-06,17.1
FR,2017-06,9.5
IT,2017-06,11.1
NL,2017-06,6.0
PT,2017-06,9.4
AT,2017-06,5.9
BE,2017-06,7.2
DE,2017-06,3.5
ES,2017-06,17.1
FR,2017-06,9.5
NL,2017-06,6.0
PT,2017-06,9.4
AT,2017-07,5.7
BE,2017-07,7.4
DE,2017-07,3.4
ES,2017-07,16.3
FR,2017-07,9.1
IT,2017-07,10.7
NL,2017-07,5.6
PT,2017-07,8.8
AT,2017-07,5.9
BE,2017-07,7.2
DE,2017-07,3.5
ES,2017-07,16.9
FR,2017-07,9.6
IT,2017-07,11.4
NL,2017-07,5.9
PT,2017-07,9.2
AT,2017-07,5.9
BE,2017-07,7.2
DE,2017-07,3.5
ES,2017-07,16.9
FR,2017-07,9.5
NL,2017-07,5.9
PT,2017-07,9.3
AT,2017-08,5.5
BE,2017-08,7.4
DE,2017-08,3.5
ES,2017-08,16.4
FR,2017-08,9.7
IT,2017-08,10.2
NL,2017-08,5.3
PT,2017-08,8.8
AT,2017-08,6.0
BE,2017-08,7.1
DE,2017-08,3.5
ES,2017-08,16.7
FR,2017-08,9.5
IT,2017-08,11.3
NL,2017-08,5.7
PT,2017-08,9.1
AT,2017-08,5.9
BE,2017-08,7.1
DE,2017-08,3.5
ES,2017-08,16.7
FR,2017-08,9.5
NL,2017-08,5.7
PT,2017-08,9.0
AT,2017-09,5.6
BE,2017-09,7.0
DE,2017-09,3.3
ES,2017-09,16.5
FR,2017-09,9.1
IT,2017-09,10.9
NL,2017-09,5.7
PT,2017-09,8.7
AT,2017-09,5.8
BE,2017-09,6.9
DE,2017-09,3.4
ES,2017-09,16.7
FR,2017-09,9.3
IT,2017-09,11.2
NL,2017-09,5.7
PT,2017-09,8.7
AT,2017-09,5.9
BE,2017-09,6.9
DE,2017-09,3.4
ES,2017-09,16.7
FR,2017-09,9.3
NL,2017-09,5.7
PT,2017-09,8.8
AT,2017-10,5.3
BE,2017-10,6.7
DE,2017-10,3.5
ES,2017-10,16.6
FR,2017-10,9.2
IT,2017-10,11.3
NL,2017-10,5.5
PT,2017-10,8.7
AT,2017-10,5.6
BE,2017-10,6.7
DE,2017-10,3.4
ES,2017-10,16.7
FR,2017-10,9.1
IT,2017-10,11.1
NL,2017-10,5.5
PT,2017-10,8.6
AT,2017-10,5.8
BE,2017-10,6.6
DE,2017-10,3.4
ES,2017-10,16.7
FR,2017-10,9.1
NL,2017-10,5.5
PT,2017-10,8.5
AT,2017-11,5.8
BE,2017-11,6.3
DE,2017-11,3.2
ES,2017-11,16.6
FR,2017-11,9.2
IT,2017-11,11.5
NL,2017-11,5.4
PT,2017-11,8.3
AT,2017-11,6.1
BE,2017-11,6.4
DE,2017-11,3.4
ES,2017-11,16.7
FR,2017-11,9.0
IT,2017-11,11.0
NL,2017-11,5.4
PT,2017-11,8.2
AT,2017-11,5.8
BE,2017-11,6.4
DE,2017-11,3.4
ES,2017-11,16.6
FR,2017-11,9.1
NL,2017-11,5.4
PT,2017-11,8.2
AT,2017-12,5.7
BE,2017-12,6.2
DE,2017-12,3.2
ES,2017-12,16.4
FR,2017-12,9.3
IT,2017-12,10.8
NL,2017-12,5.2
PT,2017-12,8.3
AT,2017-12,5.8
BE,2017-12,6.2
DE,2017-12,3.4
ES,2017-12,16.6
FR,2017-12,9.0
IT,2017-12,10.9
NL,2017-12,5.4
PT,2017-12,8.0
AT,2017-12,5.7
BE,2017-12,6.2
DE,2017-12,3.4
ES,2017-12,16.6
FR,2017-12,9.1
NL,2017-12,5.4
PT,2017-12,8.0
AT,2018-01,6.4
BE,2018-01,6.2
DE,2018-01,3.4
ES,2018-01,16.8
FR,2018-01,9.8
IT,2018-01,11.9
NL,2018-01,5.5
PT,2018-01,8.3
AT,2018-01,5.6
BE,2018-01,6.1
DE,2018-01,3.3
ES,2018-01,16.4
FR,2018-01,9.2
IT,2018-01,11.0
NL,2018-01,5.2
PT,2018-01,7.9
AT,2018-01,5.6
BE,2018-01,6.0
DE,2018-01,3.3
ES,2018-01,16.4
FR,2018-01,9.2
NL,2018-01,5.2
PT,2018-01,7.9
AT,2018-02,6.1
BE,2018-02,6.1
DE,2018-02,3.5
ES,2018-02,16.9
FR,2018-02,9.7
IT,2018-02,11.3
NL,2018-02,5.4
PT,2018-02,8.1
AT,2018-02,5.4
BE,2018-02,6.1
DE,2018-02,3.3
ES,2018-02,16.2
